"URI","Label","Project","Project URI","Item Category","Last Updated","Authorship","Latitude (WGS-84)","Longitude (WGS-84)","Geospatial note","Early Date (BCE/CE)","Late Date (BCE/CE)","Context URI","Context (1)","Context (2)","Context (3)","Context (4)","Has Biological Taxonomy [URI]","Has Biological Taxonomy [Label]","Has anatomical identification [URI]","Has anatomical identification [Label]","Has fusion character [Proximal URI]","Has fusion character [Proximal Label]","Has fusion character [Distal URI]","Has fusion character [Distal Label]","Has physiological sex determination [URI]","Has physiological sex determination [Label]","Sorting Number","Excavation Method","Mammal","Nisp","Weight (g)","Element","Spine Portion","Fusion Status","# Of Fragments","Lateral Present","Principle Author / Analyst","Side","Side (english)","Dorsal and Middle Present","Mollusk","Cranial Present","Mid-shaft Present","Proximal and Shaft Present","Medial Present","Proximal Present","Cranial Protion","Caudal Present","Aves","# Of Complete Bones","Stylopod","Burning- Grey","Dorsal Present","Mandibular Portion","Gb","Phalanx","Glpe","Bp","Tp","Ld","Bd","Body Size","Tal_gll","Tal_glm","Tal_tm","Tal_bd","Gl","V_pl","Distal Present","Shaft and Distal Present","Payne (1973) Mandible Wear Stage","Burning- Black","Bpc","Carpal/tarsal","Ventral Present","Tal_tl","Tooth Wear (grant)","Humerus Breadth Of Trochlea","Humerus Height Of Trochlea","Cox_la","Cox_kb","Cox_kh","Sex","Middle and Ventral Present","Cut Marks","Carnivore Gnawing","Part Burned","V_bfcr","V_bfcd","V_h","V_lcde","V_lapa","V_bpacd","V_kbw","Scap_klc","Td","Gldp4","Gbdp4","Glm1","Gbm1","U_hz_bas","Oroabohz","Dorsobhz","Glm3","Gbm3","Burning- Brown","Moll_gh","Cox_ku","Bfp","Scap_glp","Lg","Bg","Moll_gl","P3_dls","P3_ld","P3_mbs","Others","Bfd","Burning- White","Left","Dd","Cd","Pisces","Ulna Measurement Tpa","Ulna Measurement Kto","Scap_dha","Tc","Lop","Chopped"
"http://opencontext.org/subjects/45B9D5CE-D976-407F-892A-041BBC490A03","Bone 578","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002228","rib","","","","","","","0.00578","hand collected","Bos primigenius f. taur.","1.0","12.5","Costa","C.vera","0-2m","1.0","","Alfred Galik","dext","right","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/3E7D8B8A-EF67-4DB2-9077-58BC430E1225","Bone 579","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002228","rib","","","","","","","0.00579","hand collected","Bos primigenius f. taur.","1.0","4.0","Costa","C.vera","E_uf","1.0","","Alfred Galik","dext","right","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/B47C911E-8BE6-4389-BE82-C83A4334C0DF","Bone 580","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002228","rib","","","","","","","0.0058","hand collected","Bos primigenius f. taur.","1.0","9.5","Costa","C.vera","","1.0","","Alfred Galik","dext","right","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/6DE09B52-A0E0-4747-3D4D-737BC2EBED07","Bone 581","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0001272","innominate bone","","","","","","","0.00581","hand collected","Bos primigenius f. taur.","1.0","5.0","Coxa","","adult","1.0","","Alfred Galik","0","","","","","","","","","","","","","Acetabulum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/83E7F008-AE42-4D61-41DB-4CD375D2A029","Bone 582","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0001450","calcaneus","http://opencontext.org/vocabularies/open-context-zooarch/prox-epi-fused","Proximal epiphysis fused","","","","","0.00582","hand collected","Bos primigenius f. taur.","1.0","13.5","Calcaneus","","pE_f","1.0","","Alfred Galik","dext","right","","","","","","","","","","","","","","","","","","","","","","","large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/AD92867C-BFD6-4B07-495E-D851B4F9A6E7","Bone 583","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0001272","innominate bone","","","","","","","0.00583","hand collected","Bos primigenius f. taur.","1.0","10.0","Coxa","","Apophysis_uf","1.0","","Alfred Galik","dext","right","","","","","","","","","","","","Tub.isch.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/808101CB-0921-4B29-4D16-325B4C604D08","Bone 584","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0001272","innominate bone","","","","","","","0.00584","hand collected","Bos primigenius f. taur.","1.0","3.5","Coxa","","juv","1.0","","Alfred Galik","0","","","","","","","","","","","","","Ram.caud.pub.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/AB052083-7575-4CA7-3B2C-9F764DE3DB48","Bone 585","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/311906","Ovis aries Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0003128","cranium","","","","","","","0.00585","hand collected","Ovis aries","5.0","11.5","cran. Fragm.","","","5.0","","Alfred Galik","0","","","","","","","","","P.cornual.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/FC662497-A319-4647-26D9-824E1D544EFD","Bone 586","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0003128","cranium","","","","","","","0.00586","hand collected","Ovis/Capra","1.0","2.5","cran. Fragm.","","Sutur_uf","1.0","","Alfred Galik","sin","left","","","","","","","","Os nasale","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/86B8F9B4-5F87-4C67-8995-9008E5E03D27","Bone 587","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0003128","cranium","","","","","","","0.00587","hand collected","Ovis/Capra","1.0","14.0","cran. Fragm.","","","1.0","","Alfred Galik","dext","right","","","","","","","","maxilla","","","","","","","","","","","","","","","midsize","","","","","","","","","dp4_5-7;m1_3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/47398C05-790A-4491-6F99-8E378719B1CA","Bone 588","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/311906","Ovis aries Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0003128","cranium","","","","","","","0.00588","hand collected","Ovis aries","1.0","12.0","cran. Fragm.","","Sutur_uf","1.0","","Alfred Galik","sin","left","","","","","","","","frontale","","","","","","","","","","","","","","","midsize","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/4144165F-9E9C-48FF-FB6F-8CACC4571163","Bone 589","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0003128","cranium","","","","","","","0.00589","hand collected","Ovis/Capra","1.0","11.5","cran. Fragm.","","Sutur_uf","1.0","","Alfred Galik","0","","","","","","","","","Os occipitale","","","","","","","","","","","","","","","midsize","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/69C89A43-3F50-4C3E-AC1F-9AFBCA807372","Bone 590","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0003128","cranium","","","","","","","0.0059","hand collected","Ovis/Capra","1.0","1.5","cran. Fragm.","","Sutur_uf","1.0","","Alfred Galik","sin","left","","","","","","","","Os nasale","","","","","","","","","","","","","","","midsize","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/F18F0246-7B8C-41F8-29FA-A184B354810C","Bone 591","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0001684","mandible","","","","","","","0.00591","hand collected","Ovis/Capra","1.0","12.5","Mandibula","","","1.0","","Alfred Galik","dext","right","","","","","","","","","","","","","","","Corpus mandibulae","","","","","","","","midsize","","","","","","","","","m3_germ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/04E41E94-82BE-49FB-A5D9-BD53913DD756","Bone 592","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0001684","mandible","","","","","","","0.00592","hand collected","Ovis/Capra","1.0","19.0","Mandibula","","","1.0","","Alfred Galik","dext","right","","","","","","","","","","","","","","","Corpus mandibulae","","","","","","","","midsize","","","","","","","","","m2_5-6;m3_germ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/02637A90-F617-4109-A0F5-26BFF2F208BD","Bone 593","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/311906","Ovis aries Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0006849","scapula","","","http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-fused","Distal epiphysis fused","","","0.00593","hand collected","Ovis aries","1.0","13.5","Scapula","","dE_f","1.0","","Alfred Galik","sin","left","","","","","","","","","","","","","","","","","","","","","","","small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.5","","","","","","","","","","","","","","","30.1","223.2","19.2","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/7C3B8356-2EF4-4E45-C3EF-5EA9B81E84F5","Bone 594","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0006849","scapula","","","","","","","0.00594","hand collected","Ovis/Capra","1.0","2.5","Scapula","","","1.0","","Alfred Galik","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/BAF538F6-45EE-4909-F481-CFC928B62DA1","Bone 595","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/311906","Ovis aries Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0000976","humerus","http://opencontext.org/vocabularies/open-context-zooarch/prox-epi-fused","Proximal epiphysis fused","","","","","0.00595","hand collected","Ovis aries","1.0","12.5","Humerus","","pE_f","1.0","","Alfred Galik","dext","right","","","","","","","","","","","","","","","","","","","34.7","39.6","","","small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
